   2.0160000e+10   5.0400000e+09  -2.0160000e+10   5.0400000e+09
   5.0400000e+09   1.6800000e+09  -5.0400000e+09   8.4000000e+08
  -2.0160000e+10  -5.0400000e+09   2.0160000e+10  -5.0400000e+09
   5.0400000e+09   8.4000000e+08  -5.0400000e+09   1.6800000e+09
