   1.4578571e+00   1.0279762e-01   5.0464286e-01  -6.0744048e-02
   1.0279762e-01   9.3452381e-03   6.0744048e-02  -7.0089286e-03
   5.0464286e-01   6.0744048e-02   1.4578571e+00  -1.0279762e-01
  -6.0744048e-02  -7.0089286e-03  -1.0279762e-01   9.3452381e-03
