6 Nodos 
5 Elementos 
2 Nodos por elemento 
2 grados de libertad por nodo 
Elementos 
 #Elemento n1 n2 A(m^2)  E (Pa) 
 1  1  2  2.0000e-04  2.1000e+11  
 2  2  3  2.0000e-04  2.1000e+11  
 3  3  4  2.0000e-04  2.1000e+11  
 4  4  5  2.0000e-04  2.1000e+11  
 5  5  6  0.0000e+00  2.0000e+05  
Fin Elementos 
Nodos 
 #nodo X Y  vins  Uy  Q  Fy  M 
1  0.0000  0.0  1  2  0.0000  0.0000  0.0000  0.0000 
2  1.5000  0.0  -1  -2  0.0000  0.0000  0.0000  0.0000 
3  3.0000  0.0  1  -2  0.0000  0.0000  0.0000  0.0000 
4  4.5000  0.0  -1  -2  0.0000  0.0000  0.0000  0.0000 
5  6.0000  0.0  -1  -2  0.0000  0.0000  -50000.0000  0.0000 
6  6.0000  0.0  1  2  0.0000  0.0000  0.0000  0.0000 
Fin Nodos 
