-5.000000e+01 -2.500000e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.000000e+01 1.000000e+02
-3.281844e+01 -2.352390e+01 -8.336736e+00 -1.429957e+00 -2.315865e-01 4.228677e-02 4.849695e-01 2.863658e+00 1.667412e+01 4.704791e+01 6.563691e+01
-2.571346e+01 -2.082640e+01 -1.106349e+01 -3.905423e+00 -9.210527e-01 2.354542e-01 1.994279e+00 7.842287e+00 2.213329e+01 4.165408e+01 5.142739e+01
-2.172975e+01 -1.866529e+01 -1.184951e+01 -5.566685e+00 -1.741956e+00 6.335768e-01 3.996103e+00 1.126076e+01 2.372901e+01 3.733764e+01 4.346244e+01
-1.912383e+01 -1.698687e+01 -1.190095e+01 -6.487418e+00 -2.291377e+00 1.160564e+00 5.729256e+00 1.331459e+01 2.389525e+01 3.399913e+01 3.825948e+01
-1.724950e+01 -1.564527e+01 -1.163430e+01 -6.886511e+00 -2.514414e+00 1.711413e+00 7.019486e+00 1.446153e+01 2.348689e+01 3.135883e+01 3.453419e+01
-1.580648e+01 -1.453042e+01 -1.121064e+01 -6.936395e+00 -2.485595e+00 2.226525e+00 7.912733e+00 1.503082e+01 2.283821e+01 2.920947e+01 3.169706e+01
-1.463327e+01 -1.356759e+01 -1.070201e+01 -6.760439e+00 -2.293008e+00 2.681915e+00 8.500673e+00 1.523462e+01 2.209281e+01 2.741150e+01 2.943634e+01
-1.363479e+01 -1.270749e+01 -1.014656e+01 -6.444263e+00 -2.005645e+00 3.072641e+00 8.866874e+00 1.520780e+01 2.131744e+01 2.587131e+01 2.757057e+01
-1.275235e+01 -1.191830e+01 -9.567415e+00 -6.045933e+00 -1.670631e+00 3.402385e+00 9.075799e+00 1.503655e+01 2.054495e+01 2.452530e+01 2.598695e+01
-1.194911e+01 -1.117988e+01 -8.979711e+00 -5.604014e+00 -1.317989e+00 3.678073e+00 9.174288e+00 1.477633e+01 1.979193e+01 2.332949e+01 2.461208e+01
-1.120192e+01 -1.047976e+01 -8.393668e+00 -5.143603e+00 -9.658971e-01 3.907329e+00 9.195597e+00 1.446310e+01 1.906665e+01 2.225293e+01 2.339655e+01
-1.049642e+01 -9.810399e+00 -7.816194e+00 -4.680674e+00 -6.247731e-01 4.097380e+00 9.163175e+00 1.412030e+01 1.837292e+01 2.127339e+01 2.230618e+01
-9.823825e+00 -9.167335e+00 -7.251901e+00 -4.225117e+00 -3.001204e-01 4.254643e+00 9.093559e+00 1.376324e+01 1.771201e+01 2.037457e+01 2.131673e+01
-9.178867e+00 -8.548017e+00 -6.703786e+00 -3.782820e+00 5.590363e-03 4.384636e+00 8.998464e+00 1.340191e+01 1.708384e+01 1.954429e+01 2.041066e+01
-8.558475e+00 -7.951018e+00 -6.173711e+00 -3.357074e+00 2.917048e-01 4.492021e+00 8.886239e+00 1.304284e+01 1.648753e+01 1.877323e+01 1.957495e+01
-7.960884e+00 -7.375543e+00 -5.662747e+00 -2.949506e+00 5.586133e-01 4.580698e+00 8.762879e+00 1.269022e+01 1.592183e+01 1.805413e+01 1.879974e+01
-7.385086e+00 -6.821131e+00 -5.171408e+00 -2.560697e+00 8.072694e-01 4.653909e+00 8.632713e+00 1.234673e+01 1.538527e+01 1.738119e+01 1.807739e+01
-6.830490e+00 -6.287468e+00 -4.699822e+00 -2.190584e+00 1.038894e+00 4.714345e+00 8.498892e+00 1.201401e+01 1.487635e+01 1.674970e+01 1.740186e+01
-6.296704e+00 -5.774284e+00 -4.247849e+00 -1.838723e+00 1.254796e+00 4.764230e+00 8.363713e+00 1.169299e+01 1.439356e+01 1.615578e+01 1.676827e+01
-5.783411e+00 -5.281294e+00 -3.815166e+00 -1.504453e+00 1.456277e+00 4.805406e+00 8.228860e+00 1.138418e+01 1.393543e+01 1.559616e+01 1.617261e+01
-5.290302e+00 -4.808169e+00 -3.401325e+00 -1.187003e+00 1.644566e+00 4.839391e+00 8.095562e+00 1.108774e+01 1.350058e+01 1.506804e+01 1.561153e+01
-4.817037e+00 -4.354528e+00 -3.005792e+00 -8.855580e-01 1.820802e+00 4.867442e+00 7.964713e+00 1.080363e+01 1.308772e+01 1.456901e+01 1.508216e+01
-4.363230e+00 -3.919938e+00 -2.627981e+00 -5.992974e-01 1.986017e+00 4.890593e+00 7.836959e+00 1.053168e+01 1.269560e+01 1.409696e+01 1.458205e+01
-3.928449e+00 -3.503915e+00 -2.267276e+00 -3.274204e-01 2.141142e+00 4.909701e+00 7.712752e+00 1.027161e+01 1.232308e+01 1.365002e+01 1.410905e+01
-3.512214e+00 -3.105938e+00 -1.923039e+00 -6.915743e-02 2.287007e+00 4.925472e+00 7.592404e+00 1.002310e+01 1.196910e+01 1.322653e+01 1.366127e+01
-3.114006e+00 -2.725455e+00 -1.594631e+00 1.762230e-01 2.424356e+00 4.938489e+00 7.476116e+00 9.785761e+00 1.163265e+01 1.282498e+01 1.323703e+01
-2.733276e+00 -2.361888e+00 -1.281411e+00 4.094121e-01 2.553850e+00 4.949232e+00 7.364005e+00 9.559211e+00 1.131279e+01 1.244403e+01 1.283481e+01
-2.369454e+00 -2.014649e+00 -9.827506e-01 6.310604e-01 2.676080e+00 4.958099e+00 7.256122e+00 9.343043e+00 1.100865e+01 1.208245e+01 1.245326e+01
-2.021952e+00 -1.683140e+00 -6.980296e-01 8.417793e-01 2.791573e+00 4.965417e+00 7.152471e+00 9.136847e+00 1.071940e+01 1.173910e+01 1.209112e+01
-1.690175e+00 -1.366759e+00 -4.266448e-01 1.042143e+00 2.900802e+00 4.971457e+00 7.053014e+00 8.940216e+00 1.044429e+01 1.141294e+01 1.174726e+01
-1.373527e+00 -1.064911e+00 -1.680100e-01 1.232692e+00 3.004194e+00 4.976442e+00 6.957689e+00 8.752749e+00 1.018257e+01 1.110303e+01 1.142064e+01
-1.071412e+00 -7.770051e-01 7.844244e-02 1.413931e+00 3.102132e+00 4.980557e+00 6.866408e+00 8.574052e+00 9.933574e+00 1.080847e+01 1.111030e+01
-7.832429e-01 -5.024617e-01 3.132607e-01 1.586340e+00 3.194964e+00 4.983952e+00 6.779070e+00 8.403742e+00 9.696657e+00 1.052843e+01 1.081534e+01
-5.084405e-01 -2.407139e-01 5.369729e-01 1.750366e+00 3.283007e+00 4.986755e+00 6.695562e+00 8.241449e+00 9.471213e+00 1.026214e+01 1.053493e+01
-2.464393e-01 8.790723e-03 7.500871e-01 1.906433e+00 3.366551e+00 4.989068e+00 6.615762e+00 8.086811e+00 9.256669e+00 1.000890e+01 1.026830e+01
3.312334e-03 2.465885e-01 9.530911e-01 2.054940e+00 3.445859e+00 4.990978e+00 6.539543e+00 7.939484e+00 9.052485e+00 9.768010e+00 1.001473e+01
2.413500e-01 4.731988e-01 1.146453e+00 2.196264e+00 3.521176e+00 4.992553e+00 6.466776e+00 7.799133e+00 8.858149e+00 9.538850e+00 9.773543e+00
4.681924e-01 6.891229e-01 1.330621e+00 2.330763e+00 3.592726e+00 4.993854e+00 6.397329e+00 7.665439e+00 8.673178e+00 9.320821e+00 9.544099e+00
6.843409e-01 8.948445e-01 1.506024e+00 2.458773e+00 3.660719e+00 4.994927e+00 6.331074e+00 7.538092e+00 8.497111e+00 9.113363e+00 9.325804e+00
8.902787e-01 1.090829e+00 1.673074e+00 2.580614e+00 3.725347e+00 4.995813e+00 6.267879e+00 7.416799e+00 8.329514e+00 8.915946e+00 9.118095e+00
1.086471e+00 1.277522e+00 1.832162e+00 2.696588e+00 3.786791e+00 4.996545e+00 6.207618e+00 7.301277e+00 8.169974e+00 8.728069e+00 8.920440e+00
1.273364e+00 1.455354e+00 1.983663e+00 2.806982e+00 3.845218e+00 4.997148e+00 6.150167e+00 7.191256e+00 8.018100e+00 8.549260e+00 8.732339e+00
1.451388e+00 1.624735e+00 2.127936e+00 2.912068e+00 3.900787e+00 4.997646e+00 6.095404e+00 7.086477e+00 7.873519e+00 8.379073e+00 8.553320e+00
1.620953e+00 1.786060e+00 2.265323e+00 3.012104e+00 3.953645e+00 4.998057e+00 6.043211e+00 6.986695e+00 7.735878e+00 8.217084e+00 8.382932e+00
1.782454e+00 1.939704e+00 2.396149e+00 3.107336e+00 4.003931e+00 4.998397e+00 5.993474e+00 6.891673e+00 7.604842e+00 8.062890e+00 8.220753e+00
1.936267e+00 2.086029e+00 2.520726e+00 3.197996e+00 4.051775e+00 4.998677e+00 5.946084e+00 6.801186e+00 7.480091e+00 7.916112e+00 8.066380e+00
2.082753e+00 2.225378e+00 2.639352e+00 3.284306e+00 4.097300e+00 4.998908e+00 5.900933e+00 6.715019e+00 7.361323e+00 7.776389e+00 7.919431e+00
2.222256e+00 2.358081e+00 2.752307e+00 3.366475e+00 4.140622e+00 4.999099e+00 5.857919e+00 6.632968e+00 7.248250e+00 7.643378e+00 7.779547e+00
2.355106e+00 2.484451e+00 2.859864e+00 3.444703e+00 4.181851e+00 4.999256e+00 5.816945e+00 6.554837e+00 7.140596e+00 7.516753e+00 7.646382e+00
2.481616e+00 2.604788e+00 2.962278e+00 3.519181e+00 4.221090e+00 4.999386e+00 5.777916e+00 6.480440e+00 7.038102e+00 7.396206e+00 7.519612e+00
2.602088e+00 2.719378e+00 3.059795e+00 3.590088e+00 4.258438e+00 4.999493e+00 5.740742e+00 6.409599e+00 6.940519e+00 7.281442e+00 7.398926e+00
2.716806e+00 2.828494e+00 3.152648e+00 3.657597e+00 4.293986e+00 4.999582e+00 5.705337e+00 6.342145e+00 6.847611e+00 7.172183e+00 7.284031e+00
2.826044e+00 2.932396e+00 3.241060e+00 3.721871e+00 4.327825e+00 4.999655e+00 5.671617e+00 6.277916e+00 6.759154e+00 7.068163e+00 7.174647e+00
2.930062e+00 3.031332e+00 3.325243e+00 3.783065e+00 4.360035e+00 4.999715e+00 5.639504e+00 6.216758e+00 6.674934e+00 6.969129e+00 7.070508e+00
3.029109e+00 3.125538e+00 3.405398e+00 3.841328e+00 4.390698e+00 4.999765e+00 5.608921e+00 6.158526e+00 6.594747e+00 6.874843e+00 6.971361e+00
3.123421e+00 3.215240e+00 3.481719e+00 3.896800e+00 4.419888e+00 4.999806e+00 5.579798e+00 6.103080e+00 6.518401e+00 6.785074e+00 6.876967e+00
3.213224e+00 3.300652e+00 3.554388e+00 3.949616e+00 4.447677e+00 4.999840e+00 5.552064e+00 6.050285e+00 6.445711e+00 6.699607e+00 6.787097e+00
3.298732e+00 3.381979e+00 3.623579e+00 3.999901e+00 4.474132e+00 4.999868e+00 5.525655e+00 6.000017e+00 6.376502e+00 6.618235e+00 6.701532e+00
3.380151e+00 3.459417e+00 3.689460e+00 4.047779e+00 4.499317e+00 4.999891e+00 5.500506e+00 5.952154e+00 6.310607e+00 6.540760e+00 6.620067e+00
3.457676e+00 3.533150e+00 3.752188e+00 4.093364e+00 4.523295e+00 4.999910e+00 5.476559e+00 5.906581e+00 6.247867e+00 6.466996e+00 6.542505e+00
3.531492e+00 3.603355e+00 3.811915e+00 4.136766e+00 4.546123e+00 4.999926e+00 5.453757e+00 5.863188e+00 6.188131e+00 6.396765e+00 6.468657e+00
3.601776e+00 3.670201e+00 3.868782e+00 4.178090e+00 4.567856e+00 4.999939e+00 5.432044e+00 5.821872e+00 6.131255e+00 6.329898e+00 6.398347e+00
