
 Resultados por nodo 
# n X Y Ux Uy Fx Fy 
1  0.00  0.00  0.0000e+00  0.0000e+00  -6.8874e-12  1.0000e+04 
2  8.00  4.00  7.6190e-04  -3.6534e-03  0.0000e+00  0.0000e+00 
3  16.00  0.00  1.5238e-03  0.0000e+00  0.0000e+00  1.0000e+04 
4  8.00  0.00  7.6190e-04  -3.8439e-03  0.0000e+00  -2.0000e+04 

 Resultados por elemento 
# n nodo2  nodo 2 sigma 
1   1   2   -2.2361e+07  
2   4   1   2.0000e+07  
3   4   2   1.0000e+07  
4   2   3   -2.2361e+07  
5   3   4   2.0000e+07  
