7.500000000000000000e+01 7.094912308112233745e+01 6.699296522510061891e+01 6.321434585012899987e+01 5.967615041354644490e+01 5.641859979987007989e+01 5.346090526129876963e+01 5.080540685368125509e+01 4.844245428231999995e+01 4.635491394481004335e+01 4.452179512792940841e+01 4.292090005336380187e+01 4.153061516661868779e+01 4.033103617868334823e+01 3.930461928738456834e+01 3.843651903684797588e+01 3.771473363685628044e+01 3.713014224737064239e+01 3.667648917038535217e+01 3.635034681858833494e+01 3.615107096322684299e+01 3.608074584765473247e+01 3.614410100799567971e+01 3.634836397935790586e+01 3.670299187988240419e+01 3.721919970573625847e+01 3.790917615945291175e+01 3.878485620675757417e+01 3.985611941930537228e+01 4.112833337761973240e+01 4.259930357124164146e+01 4.425596630353401650e+01 4.607156798657833718e+01 4.800449168417765122e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.146001379242687790e+01 6.799026101054781179e+01 6.465367049348563455e+01 6.150051359128297435e+01 5.856594825583268715e+01 5.587025550972202126e+01 5.342090212108704605e+01 5.121545670136693928e+01 4.924460581693895733e+01 4.749482417351782004e+01 4.595051246697765635e+01 4.459558567383131589e+01 4.341458209441291416e+01 4.239339478880694401e+01 4.151972643028412335e+01 4.078335325078344908e+01 4.017626379442025808e+01 3.969271858199543601e+01 3.932925928322706000e+01 3.908468062568318402e+01 3.895996427073672663e+01 3.895816025063879806e+01 3.908418744496285768e+01 3.934450973211163216e+01 3.974662986352340255e+01 4.029833195614798313e+01 4.100660247329191321e+01 4.187618012199251893e+01 4.290774343069137586e+01 4.409585785715793804e+01 4.542697793141346807e+01 4.687800585324407621e+01 4.841605537676937843e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.190067107803741919e+01 6.885439453117808739e+01 6.590956152198270956e+01 6.310628520226713079e+01 6.047442412245570154e+01 5.803326640066957509e+01 5.579248941957794727e+01 5.375386458512177512e+01 5.191322844806103376e+01 5.026238328222535046e+01 4.879073996719770889e+01 4.748663296731592709e+01 4.633831173633004141e+01 4.533465134314623413e+01 4.446563864469813865e+01 4.372268914157312025e+01 4.309884109753152615e+01 4.258886207994914486e+01 4.218929110664124238e+01 4.189842798554212067e+01 4.171627035897019908e+01 4.164438827885999928e+01 4.168571581774305201e+01 4.184422974007788554e+01 4.212447806009774354e+01 4.253091932832369793e+01 4.306704160826958372e+01 4.373425516468141439e+01 4.453060236599527144e+01 4.544940649528530940e+01 4.647808171171785574e+01 4.759742211821512115e+01 4.878172396965579338e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.228827598854466885e+01 6.961708451414449428e+01 6.702389586099987184e+01 6.454064157334714480e+01 6.219219663105339890e+01 5.999589655092268004e+01 5.796192457143342835e+01 5.609428377148113753e+01 5.439206010795802371e+01 5.285074054012483202e+01 5.146343115227190168e+01 5.022189449190469190e+01 4.911738054044507606e+01 4.814126020274976980e+01 4.728548766378909107e+01 4.654292357327939555e+01 4.590754937418358850e+01 4.537459753362839621e+01 4.494061507784667242e+01 4.460346985087381455e+01 4.436230090074190002e+01 4.421740668808790531e+01 4.417005780707149398e+01 4.422221535035910023e+01 4.437613330846598103e+01 4.463382568877948842e+01 4.499638946678129514e+01 4.546319656246831897e+01 4.603100437332294348e+01 4.669308404627015108e+01 4.743852030195752434e+01 4.825187693824274504e+01 4.911341838363869527e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.263534836199686140e+01 7.030177167585540587e+01 6.802829583452515294e+01 6.584018859906817056e+01 6.375782427748802661e+01 6.179619860053432490e+01 5.996502854375189173e+01 5.826928582141130875e+01 5.670998767216514125e+01 5.528508761804405225e+01 5.399034960986038811e+01 5.282013330758586989e+01 5.176805573079580824e+01 5.082752126361867795e+01 4.999212823442903897e+01 4.925596811357180371e+01 4.861383529229500766e+01 4.806136360253412931e+01 4.759510182024325786e+01 4.721253543936459351e+01 4.691205670503570246e+01 4.669287976567826348e+01 4.655489337209593259e+01 4.649844054582101904e+01 4.652401413462757063e+01 4.663186065154700088e+01 4.682149400760778946e+01 4.709113724508760157e+01 4.743713451855802532e+01 4.785340501451484130e+01 4.833103851159929576e+01 4.885814694915967493e+01 4.942007262665621425e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.295134578358732824e+01 7.092635799275514330e+01 6.894732720217712085e+01 6.703399271091238631e+01 6.520271327929620497e+01 6.346604502997470121e+01 6.183270518162854756e+01 6.030784329824699341e+01 5.889351714124722292e+01 5.758927265002582629e+01 5.639274636153977127e+01 5.530023339778259128e+01 5.430718781153361618e+01 5.340864088650015162e+01 5.259953589673656182e+01 5.187498535428378688e+01 5.123046007889052333e+01 5.066191976396986263e+01 5.016589316122767883e+01 4.973951338130554944e+01 4.938051071435801020e+01 4.908716229749350646e+01 4.885819536981293254e+01 4.869263932620149404e+01 4.858962203267630997e+01 4.854810877517316214e+01 4.856658866701523891e+01 4.864272389171629385e+01 4.877299144130670783e+01 4.895236298163189304e+01 4.917408178076509273e+01 4.942959972014049441e+01 4.970872517382646549e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.324367677959730827e+01 7.150498730940073244e+01 6.980066227051578664e+01 6.814574176310814835e+01 6.655299109880972708e+01 6.503256305843969187e+01 6.359190385454063232e+01 6.223586504870084468e+01 6.096696494455089521e+01 5.978573947927230137e+01 5.869112978849021545e+01 5.768086611047112910e+01 5.675182123105594911e+01 5.590031857411170790e+01 5.512238911173326983e+01 5.441397732793621600e+01 5.377109990501345038e+01 5.318996221322709061e+01 5.266703767939201697e+01 5.219911421027190102e+01 5.178331047359736061e+01 5.141706334012479118e+01 5.109808648346080417e+01 5.082429935649576436e+01 5.059372589470304149e+01 5.040436374945405618e+01 5.025402799356369599e+01 5.014017821345562709e+01 5.005974437332062621e+01 5.000897368994091607e+01 4.998332590968868772e+01 4.997744497681070186e+01 4.998522834850915331e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.351837402540111555e+01 7.204925219473470577e+01 7.060459280737718757e+01 6.919532097219473599e+01 6.783094629439489154e+01 6.651931225043371398e+01 6.526648212939340965e+01 6.407674809746487199e+01 6.295273810898324740e+01 6.189559053402228983e+01 6.090516720267761031e+01 5.998028002455577479e+01 5.911891242810731484e+01 5.831842306715751789e+01 5.757572464814856517e+01 5.688743494071439954e+01 5.624999999999997868e+01 5.565979150453304669e+01 5.511318113284137610e+01 5.460659530679268414e+01 5.413655362963476136e+01 5.369969410594750769e+01 5.329278786740970020e+01 5.291274572161774614e+01 5.255661844018604256e+01 5.222159233437631087e+01 5.190498134432985466e+01 5.160421659522187099e+01 5.131683414857927517e+01 5.104046149512244313e+01 5.077280319123806152e+01 5.051162592890448622e+01 5.025474324339947430e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.378056712727237709e+01 7.256905463675973067e+01 7.137313579206369241e+01 7.020000302389881597e+01 6.905616085614130384e+01 6.794725751950687709e+01 6.687796431513436346e+01 6.585190710278203596e+01 6.487164885989491836e+01 6.393871734515593630e+01 6.305366846364218958e+01 6.221617435696705911e+01 6.142512538966007440e+01 6.067873661826250498e+01 5.997465147298905919e+01 5.931003778677285965e+01 5.868167364973899680e+01 5.808602267206372716e+01 5.751930004064779212e+01 5.697753225442268388e+01 5.645661463220149301e+01 5.595237158662074251e+01 5.546062515861279962e+01 5.497727722237944192e+01 5.449840981004710017e+01 5.402040580353526877e+01 5.354008845415746976e+01 5.305487267452279809e+01 5.256291413065218876e+01 5.206323495073152685e+01 5.155579943123655084e+01 5.104151230416968588e+01 5.052211869618427187e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.403483984692870479e+01 7.307326343296811899e+01 7.211889270021900700e+01 7.117539447519558848e+01 7.024643658676465918e+01 6.933559265631808444e+01 6.844621050885518798e+01 6.758126713863399004e+01 6.674323288265844667e+01 6.593396152306436875e+01 6.515461494976810286e+01 6.440562355001026162e+01 6.368667815530339027e+01 6.299674654324337553e+01 6.233410683877227854e+01 6.169639108364896884e+01 6.108063414011942172e+01 6.048332549333505881e+01 5.990046410326339554e+01 5.932761903804877335e+01 5.876000105812779140e+01 5.819255244972118390e+01 5.762006395804132808e+01 5.703732819924010755e+01 5.643933777408764740e+01 5.582153261556024404e+01 5.518009399424192907e+01 5.451227151805968418e+01 5.381671474877513361e+01 5.309376474591500283e+01 5.234564727880690782e+01 5.157650516035343458e+01 5.079221923716787046e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.428552882747440833e+01 7.357026654796506193e+01 7.285377710064855705e+01 7.213624558989977231e+01 7.141859835940371681e+01 7.070246601014561350e+01 6.999001792533435662e+01 6.928371806024034640e+01 6.858605400904055216e+01 6.789928091467497495e+01 6.722520626235558439e+01 6.656502673800247294e+01 6.591921713829982821e+01 6.528746456063535675e+01 6.466863825520768216e+01 6.406078556893133680e+01 6.346114633375464109e+01 6.286618105789366240e+01 6.227161184102190106e+01 6.167247873638122968e+01 6.106321811253969400e+01 6.043777319609489496e+01 5.978975002459117150e+01 5.911263384245200569e+01 5.840008047150305259e+01 5.764629289037614512e+01 5.684648338919030408e+01 5.599740465469890438e+01 5.509790860047365157e+01 5.414946200534637910e+01 5.315651977772266434e+01 5.212664182126929546e+01 5.107025309213375408e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.453700891500385239e+01 7.406849683076914914e+01 7.358970356451042960e+01 7.309721242435118427e+01 7.258924525080473700e+01 7.206565509952633874e+01 7.152767712209632123e+01 7.097753316795250100e+01 7.041798417858841219e+01 6.985190186423942293e+01 6.928190244697675837e+01 6.871006000134427438e+01 6.813769909925800050e+01 6.756525630579051267e+01 6.699219605249177789e+01 6.641696660311404798e+01 6.583698456807417188e+01 6.524864056346298469e+01 6.464732346654933792e+01 6.402746595391455742e+01 6.338261945955485288e+01 6.270557219752755884e+01 6.198852910177641462e+01 6.122337667447371956e+01 6.040205737909641215e+01 5.951707508525093715e+01 5.856214201744425196e+01 5.753295511107197768e+01 5.642805299307426736e+01 5.524965489727412660e+01 5.400432800546804657e+01 5.270328925486736438e+01 5.136215131009781487e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.479401000177176684e+01 7.457700829559729527e+01 7.433932790227284215e+01 7.407365529218974132e+01 7.377551511993770816e+01 7.344323201505866905e+01 7.307750229557206012e+01 7.268075331088498103e+01 7.225644767312120109e+01 7.180843991671748938e+01 7.134044165996780862e+01 7.085561172113990835e+01 7.035626295159742938e+01 6.984366551077698659e+01 6.931792304585482611e+01 6.877790022295883432e+01 6.822118477196501374e+01 6.764407316133480208e+01 6.704157550779791563e+01 6.640744215317286603e+01 6.573422157423760837e+01 6.501336703268401607e+01 6.423541751051320148e+01 6.339028637457003867e+01 6.246769728515796061e+01 6.145780805408698200e+01 6.035205448426373920e+01 5.914422077907055808e+01 5.783169336347729228e+01 5.641677658520788441e+01 5.490784809200799543e+01 5.332003588263429350e+01 5.167506289339011971e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.506202279648590547e+01 7.510619844757543717e+01 7.511694445679388821e+01 7.508256572219718805e+01 7.499592792169771371e+01 7.485425554519858338e+01 7.465834673424826917e+01 7.441153010689416192e+01 7.411861328629386492e+01 7.378496846954145383e+01 7.341581255503706416e+01 7.301568227165013525e+01 7.258807547521482206e+01 7.213521973986509295e+01 7.165793039719171986e+01 7.115552647090139260e+01 7.062578113549223247e+01 7.006489180211336532e+01 6.946746325013467072e+01 6.882650557674138270e+01 6.813345765153867717e+01 6.737825684845770979e+01 6.654948753302230102e+01 6.563465402813530147e+01 6.462063733287834566e+01 6.349440536167526261e+01 6.224404708645320028e+01 6.086018015746912369e+01 5.933772309655640953e+01 5.767790998807216596e+01 5.589025189472171462e+01 5.399394329027168737e+01 5.201806438082834916e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.534788273659631841e+01 7.566881824142474500e+01 7.593968575513011388e+01 7.614373521810740897e+01 7.627137529945738947e+01 7.631951550978970999e+01 7.629009898932828548e+01 7.618840709614956097e+01 7.602150689561861441e+01 7.579700812011748212e+01 7.552215781898878788e+01 7.520322933520877484e+01 7.484513693774657384e+01 7.445120757627692853e+01 7.402305233214555358e+01 7.356049412796272691e+01 7.306152149698915821e+01 7.252224966149181284e+01 7.193688011388597658e+01 7.129765925211930266e+01 7.059484660671802203e+01 6.981671517658585913e+01 6.894962174498299134e+01 6.797820487207054896e+01 6.688579265654492190e+01 6.565512897328257225e+01 6.426954834240467562e+01 6.271472966779634106e+01 6.098110887720707041e+01 5.906688837580263396e+01 5.698130620853504524e+01 5.474742100290239932e+01 5.240325133965163928e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.566068990847466580e+01 7.628150602639702527e+01 7.682924510419427122e+01 7.728131409564508658e+01 7.762632254823465416e+01 7.786233220517465270e+01 7.799412661712560180e+01 7.803049239275716786e+01 7.798199907991347857e+01 7.785939929632108658e+01 7.767258126559180198e+01 7.742994031244961661e+01 7.713803536428572727e+01 7.680142129535053641e+01 7.642257722715085322e+01 7.600187621181480324e+01 7.553756106300986062e+01 7.502570523297877969e+01 7.446014829179806327e+01 7.383240471113175829e+01 7.313155434662824916e+01 7.234413550618469912e+01 7.145407939825321364e+01 7.044275105861908060e+01 6.928919944794820651e+01 6.797076953250535780e+01 6.646428764208653206e+01 6.474808129410455138e+01 6.280509436867281181e+01 6.062722842939625423e+01 5.822066356071346149e+01 5.561118317315126092e+01 5.284751997487579445e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.601337087090526268e+01 7.696727085149451852e+01 7.781447453960481653e+01 7.852595351204398355e+01 7.909026859266157317e+01 7.950936414554854537e+01 7.979358288124224430e+01 7.995743677784000170e+01 8.001659773495720174e+01 7.998600871966161208e+01 7.987882763460771685e+01 7.970591528471220499e+01 7.947564291159622485e+01 7.919386501368859399e+01 7.886395906929251964e+01 7.848687242913580064e+01 7.806114131025670133e+01 7.758286191561549572e+01 7.704560310919578114e+01 7.644025695398136122e+01 7.575483056247848879e+01 7.497419310327151720e+01 7.407980928322604086e+01 7.304952051620432485e+01 7.185748454412346575e+01 7.047446206670412039e+01 6.886875139933154344e+01 6.700821349786247083e+01 6.486395887398333571e+01 6.241626741239611675e+01 5.966293643177131401e+01 5.662912815411335998e+01 5.337564538670028469e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.642552272365185217e+01 7.775973196907101226e+01 7.893542869068656387e+01 7.991775682026438687e+01 8.069943416481915222e+01 8.129127290311565446e+01 8.171340398445487097e+01 8.198907410240347815e+01 8.214094636241368619e+01 8.218921021276031524e+01 8.215080526846533360e+01 8.203925028019524746e+01 8.186475598369837314e+01 8.163443677851500979e+01 8.135252160719484493e+01 8.102051312517919257e+01 8.063726983326567677e+01 8.019899801003076334e+01 7.969914527538823279e+01 7.912818943311947351e+01 7.847331784603269966e+01 7.771799706119679740e+01 7.684144411517513618e+01 7.581803717884869798e+01 7.461675614563721126e+01 7.320084279085608614e+01 7.152804239067299363e+01 6.955206242403041017e+01 6.722626021700207843e+01 6.451094591443357729e+01 6.138568659986228226e+01 5.786674762483058032e+01 5.402593341781196301e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.692898805463114797e+01 7.871070561045111447e+01 8.024975143380594034e+01 8.151021091350784786e+01 8.249843834323509384e+01 8.324288931764004928e+01 8.377968605105813538e+01 8.414450928490535375e+01 8.436890339953376383e+01 8.447908050050070017e+01 8.449593294629811169e+01 8.443552458390504967e+01 8.430969396448698205e+01 8.412660450947834079e+01 8.389117745579267194e+01 8.360538863112041952e+01 8.326842688759599298e+01 8.287671501585366229e+01 8.242379054920688475e+01 8.190003765707560035e+01 8.129225432733611001e+01 8.058303318030783657e+01 7.974993293742905109e+01 7.876442793837810541e+01 7.759066006872063781e+01 7.618411056041001927e+01 7.449051294847399163e+01 7.244573359058409778e+01 6.997807365556097636e+01 6.701556942847383880e+01 6.350211642841369297e+01 5.942624232753466629e+01 5.486134065971694440e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.757972388442165368e+01 7.990435098429642835e+01 8.184266052057824936e+01 8.337489705672597040e+01 8.454121897697322652e+01 8.540215997315141294e+01 8.601794161723231014e+01 8.644037358662610870e+01 8.671107745031521574e+01 8.686227544341060991e+01 8.691832143232133490e+01 8.689722114463978642e+01 8.681189078086613620e+01 8.667110983911877042e+01 8.648019507537703987e+01 8.624143705591384901e+01 8.595433407014427019e+01 8.561564461658100811e+01 8.521926424851000093e+01 8.475591631863991893e+01 8.421262862592836029e+01 8.357194839526935937e+01 8.281082651585515464e+01 8.189908156851389265e+01 8.079734563045724371e+01 7.945442643358933310e+01 7.780416525222888424e+01 7.576228533427098455e+01 7.322473138618394728e+01 7.007114171548708725e+01 6.618096735778391349e+01 6.147476459717749719e+01 5.599318689352111988e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.848555649875912366e+01 8.148431392173455379e+01 8.384164260748468678e+01 8.560549781584445839e+01 8.688938053478045731e+01 8.780658998076003741e+01 8.844954685809362616e+01 8.888796599405158361e+01 8.917275737169038052e+01 8.934062239050527410e+01 8.941785619493687420e+01 8.942314778146659648e+01 8.936953817521900589e+01 8.926574899075353642e+01 8.911705595068288233e+01 8.892583044701368067e+01 8.869182772048624486e+01 8.841226513181605640e+01 8.808170550961220613e+01 8.769173474304572835e+01 8.723039546246803866e+01 8.668130525898601491e+01 8.602234316220837229e+01 8.522372618936508104e+01 8.424521445100511130e+01 8.303208429126125623e+01 8.150943629258127032e+01 7.957451110808692363e+01 7.708742483941671253e+01 7.386329868950663524e+01 6.967584669005741205e+01 6.429866180987029622e+01 5.763664231719003084e+01 5.000000000000000000e+01
7.500000000000000000e+01 7.987818818888032979e+01 8.370570559639791952e+01 8.643409817178144294e+01 8.831607106438674748e+01 8.960421536554402167e+01 9.048527255701453953e+01 9.108568984033074400e+01 9.148918615979610536e+01 9.175136365188951970e+01 9.190960055198314649e+01 9.198933317545423449e+01 9.200797561107070521e+01 9.197736514778972605e+01 9.190529199799341598e+01 9.179644928958744288e+01 9.165300106097173227e+01 9.147488123297098639e+01 9.125988268058479491e+01 9.100355791507703884e+01 9.069892168146263600e+01 9.033591322191215056e+01 8.990053401599827509e+01 8.937351468462725279e+01 8.872826557573294792e+01 8.792770169293685001e+01 8.691925998786928176e+01 8.562698451874811667e+01 8.393889796607859921e+01 8.168715817388935818e+01 7.861878151306534335e+01 7.436045890306881745e+01 6.840739363505622350e+01 6.025472056536870724e+01 5.000000000000000000e+01
7.500000000000000000e+01 8.232149066036431861e+01 8.702622210319528051e+01 8.987297341885650326e+01 9.162047290437699587e+01 9.272613730599428550e+01 9.344459504142336925e+01 9.391875378641869077e+01 9.423172515291257412e+01 9.443391052408844644e+01 9.455708299008360029e+01 9.462190034382621207e+01 9.464205633957223540e+01 9.462665480687573449e+01 9.458160456384291592e+01 9.451044814870174093e+01 9.441484327431486179e+01 9.429481346984104562e+01 9.414882644247516907e+01 9.397372178864860359e+01 9.376448084581556941e+01 9.351380172771968091e+01 9.321140289846751159e+01 9.284291598456933059e+01 9.238811973600260785e+01 9.181806675714005905e+01 9.109026944853096097e+01 9.014034382846327276e+01 8.886693806359002679e+01 8.710352837699689132e+01 8.456421028579657673e+01 8.073981377409633353e+01 7.471573326191708020e+01 6.497484630922870963e+01 5.000000000000000000e+01
