   0.0000000000000000        0.0000000000000000     
  7.73594636410520915E-003  2.38997345271430581E-003
  1.54718927282104183E-002  9.54465621434264812E-003
  2.32078390923156283E-002  2.14412975465048984E-002
  3.09437854564208366E-002  3.80572867195247758E-002
  3.86797318205260449E-002  5.93701519376380119E-002
  4.64156781846312566E-002  8.53575592740861699E-002
  5.41516245487364684E-002  0.11599731161599015     
  6.18875709128416801E-002  0.15126734761889901     
  6.96235172769468919E-002  0.19114574067091020     
  7.73594636410521036E-002  0.23561069786625999     
  8.50954100051573153E-002  0.28464055898828239     
  9.28313563692625271E-002  0.33821379550163727     
  0.10056730273336774       0.39630900955370990     
  0.10830324909747295       0.45890493298508295     
  0.11603919546157816       0.52598042634898723     
  0.12377514182568337       0.59751447793963486     
  0.13151108818978857       0.67348620282933991     
  0.13924703455389378       0.75387484191433873     
  0.14698298091799900       0.83865976096921113     
  0.15471892728210421       0.92782044970981881     
  0.16245487364620942        1.0213365208646676     
  0.17019082001031463        1.1191877092546079     
  0.17792676637441984        1.2213538708807821     
  0.18566271273852505        1.3278149820207399     
  0.19339865910263027        1.4385511383326279     
  0.20113460546673548        1.5535425539673753     
  0.20887055183084069        1.6727695606887907     
  0.21660649819494590        1.7962126070014892     
  0.22434244455905111        1.9238522572865644     
  0.23207839092315632        2.0556691909449323     
  0.23981433728726154        2.1916442015482578     
  0.24755028365136675        2.3317581959973985     
  0.25528623001547196        2.4759921936882776     
  0.26302217637957714        2.6243273256851096     
  0.27075812274368233        2.7767448339009171     
  0.27849406910778751        2.9332260702852389     
  0.28623001547189270        3.0937524960189857     
  0.29396596183599788        3.2583056807163451     
  0.30170190820010306        3.4268673016336746     
  0.30943785456420825        3.5994191428853171     
  0.31717380092831343        3.7759430946662529     
  0.32490974729241862        3.9564211524815338     
  0.33264569365652380        4.1408354163824237     
  0.34038164002062898        4.3291680902091763     
  0.34811758638473417        4.5214014808403826     
  0.35585353274883935        4.7175179974488310     
  0.36358947911294454        4.9175001507637983     
  0.37132542547704972        5.1213305523397263     
  0.37906137184115490        5.3289919138311959     
  0.38679731820526009        5.5404670462741539     
  0.39453326456936527        5.7557388593733378     
  0.40226921093347046        5.9747903607957946     
  0.41000515729757564        6.1976046554704860     
  0.41774110366168082        6.4241649448938842     
  0.42547705002578601        6.6544545264415094     
  0.43321299638989119        6.8884567926853473     
  0.44094894275399638        7.1261552307170870     
  0.44868488911810156        7.3675334214771402     
  0.45642083548220674        7.6125750390893412     
  0.46415678184631193        7.8612638502013237     
  0.47189272821041711        8.1135837133304811     
  0.47962867457452230        8.3695185782154553     
  0.48736462093862748        8.6290524851731494     
