  -0.868E+01   0.000E+00  -0.183E+01   0.700E+02
  -0.446E+02  -0.130E+02  -0.834E+01   0.680E+02
   0.115E+03  -0.799E+02  -0.548E+02   0.550E+02
  -0.639E+02   0.928E+02  -0.484E+02   0.220E+02
   0.462E+01  -0.314E+01  -0.358E+01   0.130E+02
  -0.252E+01   0.378E+01  -0.326E+01   0.110E+02
