   0.000E+00   0.700E+02
   0.500E+00   0.680E+02
   0.100E+01   0.550E+02
   0.150E+01   0.220E+02
   0.200E+01   0.130E+02
   0.250E+01   0.110E+02
   0.300E+01   0.100E+02
