
 Matriz Global Terminada 
 4.5033e+07 9.3915e+06 -2.6250e+07 0.0000e+00 -1.8783e+07 -9.3915e+06 0.0000e+00 0.0000e+00 
  9.3915e+06 4.6957e+06 0.0000e+00 0.0000e+00 -9.3915e+06 -4.6957e+06 0.0000e+00 0.0000e+00 
  -2.6250e+07 0.0000e+00 5.2500e+07 6.4294e-09 -3.9369e-25 -6.4294e-09 -2.6250e+07 0.0000e+00 
  0.0000e+00 0.0000e+00 6.4294e-09 1.0500e+08 -6.4294e-09 -1.0500e+08 0.0000e+00 0.0000e+00 
  -1.8783e+07 -9.3915e+06 -3.9369e-25 -6.4294e-09 3.7566e+07 5.5879e-09 -1.8783e+07 9.3915e+06 
  -9.3915e+06 -4.6957e+06 -6.4294e-09 -1.0500e+08 5.5879e-09 1.1439e+08 9.3915e+06 -4.6957e+06 
  0.0000e+00 0.0000e+00 -2.6250e+07 0.0000e+00 -1.8783e+07 9.3915e+06 4.5033e+07 -9.3915e+06 
  0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.3915e+06 -4.6957e+06 -9.3915e+06 4.6957e+06 
 
