   1.9642953e+07  -1.9181679e+06  -1.1623514e+07  -3.7246818e+06  -8.0194397e+06   5.6428498e+06
  -1.9181679e+06   7.2671898e+06  -4.5488577e+06  -2.1272653e+06   6.4670256e+06  -5.1399245e+06
  -1.1623514e+07  -4.5488577e+06   1.1719382e+07   6.0401988e+06  -9.5868667e+04  -1.4913411e+06
  -3.7246818e+06  -2.1272653e+06   6.0401988e+06   1.3708527e+07  -2.3155169e+06  -1.1581262e+07
  -8.0194397e+06   6.4670256e+06  -9.5868667e+04  -2.3155169e+06   8.1153084e+06  -4.1515087e+06
   5.6428498e+06  -5.1399245e+06  -1.4913411e+06  -1.1581262e+07  -4.1515087e+06   1.6721186e+07
