   1.2644536e+07  -4.1966904e+06  -8.1156488e+06  -1.1632418e+06  -4.5288870e+06   5.3599322e+06
  -4.1966904e+06   7.6455226e+06  -1.9874176e+06   2.4785026e+06   6.1841081e+06  -1.0124025e+07
  -8.1156488e+06  -1.9874176e+06   1.2729686e+07   6.2471408e+06  -4.6140368e+06  -4.2597231e+06
  -1.1632418e+06   2.4785026e+06   6.2471408e+06   1.3241761e+07  -5.0838990e+06  -1.5720264e+07
  -4.5288870e+06   6.1841081e+06  -4.6140368e+06  -5.0838990e+06   9.1429238e+06  -1.1002091e+06
   5.3599322e+06  -1.0124025e+07  -4.2597231e+06  -1.5720264e+07  -1.1002091e+06   2.5844289e+07
