Matrices Elementales
===================


 Elemento 1 
4.02777778e+04  2.41666667e+06  -4.02777778e+04  2.41666667e+06 
2.41666667e+06  1.93333333e+08  -2.41666667e+06  9.66666667e+07 
-4.02777778e+04  -2.41666667e+06  4.02777778e+04  -2.41666667e+06 
2.41666667e+06  9.66666667e+07  -2.41666667e+06  1.93333333e+08 

 Elemento 2 
4.02777778e+04  2.41666667e+06  -4.02777778e+04  2.41666667e+06 
2.41666667e+06  1.93333333e+08  -2.41666667e+06  9.66666667e+07 
-4.02777778e+04  -2.41666667e+06  4.02777778e+04  -2.41666667e+06 
2.41666667e+06  9.66666667e+07  -2.41666667e+06  1.93333333e+08 

 Elemento 3 
4.02777778e+04  2.41666667e+06  -4.02777778e+04  2.41666667e+06 
2.41666667e+06  1.93333333e+08  -2.41666667e+06  9.66666667e+07 
-4.02777778e+04  -2.41666667e+06  4.02777778e+04  -2.41666667e+06 
2.41666667e+06  9.66666667e+07  -2.41666667e+06  1.93333333e+08 
