Matrices Elementales
===================


 Elemento 1 
1.86471193e+05  6.71296296e+06  -1.86471193e+05  6.71296296e+06 
6.71296296e+06  3.22222222e+08  -6.71296296e+06  1.61111111e+08 
-1.86471193e+05  -6.71296296e+06  1.86471193e+05  -6.71296296e+06 
6.71296296e+06  1.61111111e+08  -6.71296296e+06  3.22222222e+08 

 Elemento 2 
1.86471193e+05  6.71296296e+06  -1.86471193e+05  6.71296296e+06 
6.71296296e+06  3.22222222e+08  -6.71296296e+06  1.61111111e+08 
-1.86471193e+05  -6.71296296e+06  1.86471193e+05  -6.71296296e+06 
6.71296296e+06  1.61111111e+08  -6.71296296e+06  3.22222222e+08 

 Elemento 3 
1.86471193e+05  6.71296296e+06  -1.86471193e+05  6.71296296e+06 
6.71296296e+06  3.22222222e+08  -6.71296296e+06  1.61111111e+08 
-1.86471193e+05  -6.71296296e+06  1.86471193e+05  -6.71296296e+06 
6.71296296e+06  1.61111111e+08  -6.71296296e+06  3.22222222e+08 

 Elemento 4 
1.86471193e+05  6.71296296e+06  -1.86471193e+05  6.71296296e+06 
6.71296296e+06  3.22222222e+08  -6.71296296e+06  1.61111111e+08 
-1.86471193e+05  -6.71296296e+06  1.86471193e+05  -6.71296296e+06 
6.71296296e+06  1.61111111e+08  -6.71296296e+06  3.22222222e+08 

 Elemento 5 
1.86471193e+05  6.71296296e+06  -1.86471193e+05  6.71296296e+06 
6.71296296e+06  3.22222222e+08  -6.71296296e+06  1.61111111e+08 
-1.86471193e+05  -6.71296296e+06  1.86471193e+05  -6.71296296e+06 
6.71296296e+06  1.61111111e+08  -6.71296296e+06  3.22222222e+08 
