Matrices Elementales
===================


 Elemento 1 
9.54732510e+04  4.29629630e+06  -9.54732510e+04  4.29629630e+06 
4.29629630e+06  2.57777778e+08  -4.29629630e+06  1.28888889e+08 
-9.54732510e+04  -4.29629630e+06  9.54732510e+04  -4.29629630e+06 
4.29629630e+06  1.28888889e+08  -4.29629630e+06  2.57777778e+08 

 Elemento 2 
9.54732510e+04  4.29629630e+06  -9.54732510e+04  4.29629630e+06 
4.29629630e+06  2.57777778e+08  -4.29629630e+06  1.28888889e+08 
-9.54732510e+04  -4.29629630e+06  9.54732510e+04  -4.29629630e+06 
4.29629630e+06  1.28888889e+08  -4.29629630e+06  2.57777778e+08 

 Elemento 3 
9.54732510e+04  4.29629630e+06  -9.54732510e+04  4.29629630e+06 
4.29629630e+06  2.57777778e+08  -4.29629630e+06  1.28888889e+08 
-9.54732510e+04  -4.29629630e+06  9.54732510e+04  -4.29629630e+06 
4.29629630e+06  1.28888889e+08  -4.29629630e+06  2.57777778e+08 

 Elemento 4 
9.54732510e+04  4.29629630e+06  -9.54732510e+04  4.29629630e+06 
4.29629630e+06  2.57777778e+08  -4.29629630e+06  1.28888889e+08 
-9.54732510e+04  -4.29629630e+06  9.54732510e+04  -4.29629630e+06 
4.29629630e+06  1.28888889e+08  -4.29629630e+06  2.57777778e+08 
