Matrices Elementales
===================


 Elemento 1 
3.22222222e+05  9.66666667e+06  -3.22222222e+05  9.66666667e+06 
9.66666667e+06  3.86666667e+08  -9.66666667e+06  1.93333333e+08 
-3.22222222e+05  -9.66666667e+06  3.22222222e+05  -9.66666667e+06 
9.66666667e+06  1.93333333e+08  -9.66666667e+06  3.86666667e+08 

 Elemento 2 
3.22222222e+05  9.66666667e+06  -3.22222222e+05  9.66666667e+06 
9.66666667e+06  3.86666667e+08  -9.66666667e+06  1.93333333e+08 
-3.22222222e+05  -9.66666667e+06  3.22222222e+05  -9.66666667e+06 
9.66666667e+06  1.93333333e+08  -9.66666667e+06  3.86666667e+08 

 Elemento 3 
3.22222222e+05  9.66666667e+06  -3.22222222e+05  9.66666667e+06 
9.66666667e+06  3.86666667e+08  -9.66666667e+06  1.93333333e+08 
-3.22222222e+05  -9.66666667e+06  3.22222222e+05  -9.66666667e+06 
9.66666667e+06  1.93333333e+08  -9.66666667e+06  3.86666667e+08 

 Elemento 4 
3.22222222e+05  9.66666667e+06  -3.22222222e+05  9.66666667e+06 
9.66666667e+06  3.86666667e+08  -9.66666667e+06  1.93333333e+08 
-3.22222222e+05  -9.66666667e+06  3.22222222e+05  -9.66666667e+06 
9.66666667e+06  1.93333333e+08  -9.66666667e+06  3.86666667e+08 

 Elemento 5 
3.22222222e+05  9.66666667e+06  -3.22222222e+05  9.66666667e+06 
9.66666667e+06  3.86666667e+08  -9.66666667e+06  1.93333333e+08 
-3.22222222e+05  -9.66666667e+06  3.22222222e+05  -9.66666667e+06 
9.66666667e+06  1.93333333e+08  -9.66666667e+06  3.86666667e+08 

 Elemento 6 
3.22222222e+05  9.66666667e+06  -3.22222222e+05  9.66666667e+06 
9.66666667e+06  3.86666667e+08  -9.66666667e+06  1.93333333e+08 
-3.22222222e+05  -9.66666667e+06  3.22222222e+05  -9.66666667e+06 
9.66666667e+06  1.93333333e+08  -9.66666667e+06  3.86666667e+08 
