1.1998e+03 -1.1998e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
-1.1998e+03 2.4002e+03 -1.2005e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 -1.2005e+03 2.4002e+03 -1.1998e+03 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 -1.1998e+03 2.3995e+03 -1.1998e+03 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 -1.1998e+03 2.4002e+03 -1.2005e+03 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -1.2005e+03 2.4002e+03 -1.1998e+03
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -1.1998e+03 1.1998e+03
