2.0250e+05 1.0125e+05 0.0000e+00 0.0000e+00 0.0000e+00
1.0125e+05 4.0500e+05 1.0125e+05 0.0000e+00 0.0000e+00
0.0000e+00 1.0125e+05 4.0500e+05 1.0125e+05 0.0000e+00
0.0000e+00 0.0000e+00 1.0125e+05 4.0500e+05 1.0125e+05
0.0000e+00 0.0000e+00 0.0000e+00 1.0125e+05 2.0250e+05
