2.0250e+04 1.0125e+04 0.0000e+00 0.0000e+00 0.0000e+00
1.0125e+04 4.0500e+04 1.0125e+04 0.0000e+00 0.0000e+00
0.0000e+00 1.0125e+04 4.0500e+04 1.0125e+04 0.0000e+00
0.0000e+00 0.0000e+00 1.0125e+04 4.0500e+04 1.0125e+04
0.0000e+00 0.0000e+00 0.0000e+00 1.0125e+04 2.0250e+04
