1.3503e+05 6.7513e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7513e+04 2.6997e+05 6.7473e+04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 6.7473e+04 2.6997e+05 6.7514e+04 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 6.7514e+04 2.7005e+05 6.7513e+04 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 6.7513e+04 2.6997e+05 6.7473e+04 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7473e+04 2.6997e+05 6.7513e+04
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.7513e+04 1.3503e+05
