8.0000e+02 -8.0000e+02 0.0000e+00 0.0000e+00 0.0000e+00
-8.0000e+02 1.6000e+03 -8.0000e+02 0.0000e+00 0.0000e+00
0.0000e+00 -8.0000e+02 1.6000e+03 -8.0000e+02 0.0000e+00
0.0000e+00 0.0000e+00 -8.0000e+02 1.6000e+03 -8.0000e+02
0.0000e+00 0.0000e+00 0.0000e+00 -8.0000e+02 8.0000e+02
