.630E+01        1    0.10000E+03
.630E+01        2    0.76024E+02
.630E+01        3    0.54458E+02
.630E+01        4    0.37171E+02
.630E+01        5    0.25194E+02
.630E+01        6    0.18770E+02
.630E+01        7    0.17594E+02
.630E+01        8    0.21059E+02
.630E+01        9    0.28353E+02
.630E+01       10    0.38435E+02
.630E+01       11    0.50000E+02


.700E+01        1    0.10000E+03
.700E+01        2    0.77351E+02
.700E+01        3    0.56830E+02
.700E+01        4    0.40149E+02
.700E+01        5    0.28347E+02
.700E+01        6    0.21780E+02
.700E+01        7    0.20267E+02
.700E+01        8    0.23257E+02
.700E+01        9    0.29942E+02
.700E+01       10    0.39275E+02
.700E+01       11    0.50000E+02


.770E+01        1    0.10000E+03
.770E+01        2    0.78531E+02
.770E+01        3    0.58970E+02
.770E+01        4    0.42891E+02
.770E+01        5    0.31317E+02
.770E+01        6    0.24669E+02
.770E+01        7    0.22852E+02
.770E+01        8    0.25376E+02
.770E+01        9    0.31456E+02
.770E+01       10    0.40068E+02
.770E+01       11    0.50000E+02


.840E+01        1    0.10000E+03
.840E+01        2    0.79594E+02
.840E+01        3    0.60918E+02
.840E+01        4    0.45427E+02
.840E+01        5    0.34110E+02
.840E+01        6    0.27425E+02
.840E+01        7    0.25337E+02
.840E+01        8    0.27413E+02
.840E+01        9    0.32905E+02
.840E+01       10    0.40822E+02
.840E+01       11    0.50000E+02


.910E+01        1    0.10000E+03
.910E+01        2    0.80562E+02
.910E+01        3    0.62706E+02
.910E+01        4    0.47781E+02
.910E+01        5    0.36736E+02
.910E+01        6    0.30044E+02
.910E+01        7    0.27717E+02
.910E+01        8    0.29368E+02
.910E+01        9    0.34293E+02
.910E+01       10    0.41543E+02
.910E+01       11    0.50000E+02


.980E+01        1    0.10000E+03
.980E+01        2    0.81450E+02
.980E+01        3    0.64355E+02
.980E+01        4    0.49972E+02
.980E+01        5    0.39204E+02
.980E+01        6    0.32528E+02
.980E+01        7    0.29988E+02
.980E+01        8    0.31240E+02
.980E+01        9    0.35623E+02
.980E+01       10    0.42234E+02
.980E+01       11    0.50000E+02


.105E+02        1    0.10000E+03
.105E+02        2    0.82268E+02
.105E+02        3    0.65883E+02
.105E+02        4    0.52015E+02
.105E+02        5    0.41524E+02
.105E+02        6    0.34881E+02
.105E+02        7    0.32151E+02
.105E+02        8    0.33029E+02
.105E+02        9    0.36897E+02
.105E+02       10    0.42895E+02
.105E+02       11    0.50000E+02


.112E+02        1    0.10000E+03
.112E+02        2    0.83027E+02
.112E+02        3    0.67304E+02
.112E+02        4    0.53925E+02
.112E+02        5    0.43706E+02
.112E+02        6    0.37106E+02
.112E+02        7    0.34207E+02
.112E+02        8    0.34736E+02
.112E+02        9    0.38114E+02
.112E+02       10    0.43528E+02
.112E+02       11    0.50000E+02


.119E+02        1    0.10000E+03
.119E+02        2    0.83732E+02
.119E+02        3    0.68629E+02
.119E+02        4    0.55714E+02
.119E+02        5    0.45759E+02
.119E+02        6    0.39210E+02
.119E+02        7    0.36159E+02
.119E+02        8    0.36361E+02
.119E+02        9    0.39276E+02
.119E+02       10    0.44133E+02
.119E+02       11    0.50000E+02


.126E+02        1    0.10000E+03
.126E+02        2    0.84390E+02
.126E+02        3    0.69867E+02
.126E+02        4    0.57391E+02
.126E+02        5    0.47691E+02
.126E+02        6    0.41198E+02
.126E+02        7    0.38011E+02
.126E+02        8    0.37908E+02
.126E+02        9    0.40384E+02
.126E+02       10    0.44710E+02
.126E+02       11    0.50000E+02


.133E+02        1    0.10000E+03
.133E+02        2    0.85005E+02
.133E+02        3    0.71026E+02
.133E+02        4    0.58964E+02
.133E+02        5    0.49511E+02
.133E+02        6    0.43077E+02
.133E+02        7    0.39767E+02
.133E+02        8    0.39378E+02
.133E+02        9    0.41439E+02
.133E+02       10    0.45260E+02
.133E+02       11    0.50000E+02


.140E+02        1    0.10000E+03
.140E+02        2    0.85580E+02
.140E+02        3    0.72112E+02
.140E+02        4    0.60443E+02
.140E+02        5    0.51225E+02
.140E+02        6    0.44852E+02
.140E+02        7    0.41429E+02
.140E+02        8    0.40773E+02
.140E+02        9    0.42442E+02
.140E+02       10    0.45784E+02
.140E+02       11    0.50000E+02


.147E+02        1    0.10000E+03
.147E+02        2    0.86119E+02
.147E+02        3    0.73131E+02
.147E+02        4    0.61833E+02
.147E+02        5    0.52840E+02
.147E+02        6    0.46528E+02
.147E+02        7    0.43003E+02
.147E+02        8    0.42097E+02
.147E+02        9    0.43395E+02
.147E+02       10    0.46282E+02
.147E+02       11    0.50000E+02


.154E+02        1    0.10000E+03
.154E+02        2    0.86625E+02
.154E+02        3    0.74089E+02
.154E+02        4    0.63141E+02
.154E+02        5    0.54362E+02
.154E+02        6    0.48112E+02
.154E+02        7    0.44493E+02
.154E+02        8    0.43352E+02
.154E+02        9    0.44300E+02
.154E+02       10    0.46756E+02
.154E+02       11    0.50000E+02


.161E+02        1    0.10000E+03
.161E+02        2    0.87101E+02
.161E+02        3    0.74990E+02
.161E+02        4    0.64372E+02
.161E+02        5    0.55798E+02
.161E+02        6    0.49607E+02
.161E+02        7    0.45902E+02
.161E+02        8    0.44541E+02
.161E+02        9    0.45158E+02
.161E+02       10    0.47205E+02
.161E+02       11    0.50000E+02


.168E+02        1    0.10000E+03
.168E+02        2    0.87548E+02
.168E+02        3    0.75837E+02
.168E+02        4    0.65532E+02
.168E+02        5    0.57152E+02
.168E+02        6    0.51020E+02
.168E+02        7    0.47235E+02
.168E+02        8    0.45667E+02
.168E+02        9    0.45972E+02
.168E+02       10    0.47631E+02
.168E+02       11    0.50000E+02


.175E+02        1    0.10000E+03
.175E+02        2    0.87968E+02
.175E+02        3    0.76635E+02
.175E+02        4    0.66624E+02
.175E+02        5    0.58428E+02
.175E+02        6    0.52353E+02
.175E+02        7    0.48495E+02
.175E+02        8    0.46732E+02
.175E+02        9    0.46742E+02
.175E+02       10    0.48035E+02
.175E+02       11    0.50000E+02


.182E+02        1    0.10000E+03
.182E+02        2    0.88364E+02
.182E+02        3    0.77386E+02
.182E+02        4    0.67654E+02
.182E+02        5    0.59633E+02
.182E+02        6    0.53613E+02
.182E+02        7    0.49686E+02
.182E+02        8    0.47741E+02
.182E+02        9    0.47472E+02
.182E+02       10    0.48418E+02
.182E+02       11    0.50000E+02


.189E+02        1    0.10000E+03
.189E+02        2    0.88737E+02
.189E+02        3    0.78094E+02
.189E+02        4    0.68626E+02
.189E+02        5    0.60770E+02
.189E+02        6    0.54803E+02
.189E+02        7    0.50812E+02
.189E+02        8    0.48694E+02
.189E+02        9    0.48163E+02
.189E+02       10    0.48780E+02
.189E+02       11    0.50000E+02


.196E+02        1    0.10000E+03
.196E+02        2    0.89089E+02
.196E+02        3    0.78761E+02
.196E+02        4    0.69541E+02
.196E+02        5    0.61843E+02
.196E+02        6    0.55926E+02
.196E+02        7    0.51877E+02
.196E+02        8    0.49596E+02
.196E+02        9    0.48816E+02
.196E+02       10    0.49123E+02
.196E+02       11    0.50000E+02


.203E+02        1    0.10000E+03
.203E+02        2    0.89420E+02
.203E+02        3    0.79390E+02
.203E+02        4    0.70405E+02
.203E+02        5    0.62855E+02
.203E+02        6    0.56987E+02
.203E+02        7    0.52882E+02
.203E+02        8    0.50449E+02
.203E+02        9    0.49434E+02
.203E+02       10    0.49447E+02
.203E+02       11    0.50000E+02


.210E+02        1    0.10000E+03
.210E+02        2    0.89732E+02
.210E+02        3    0.79984E+02
.210E+02        4    0.71220E+02
.210E+02        5    0.63811E+02
.210E+02        6    0.57989E+02
.210E+02        7    0.53832E+02
.210E+02        8    0.51255E+02
.210E+02        9    0.50019E+02
.210E+02       10    0.49754E+02
.210E+02       11    0.50000E+02


.217E+02        1    0.10000E+03
.217E+02        2    0.90027E+02
.217E+02        3    0.80543E+02
.217E+02        4    0.71989E+02
.217E+02        5    0.64713E+02
.217E+02        6    0.58935E+02
.217E+02        7    0.54730E+02
.217E+02        8    0.52017E+02
.217E+02        9    0.50571E+02
.217E+02       10    0.50044E+02
.217E+02       11    0.50000E+02


.224E+02        1    0.10000E+03
.224E+02        2    0.90305E+02
.224E+02        3    0.81071E+02
.224E+02        4    0.72715E+02
.224E+02        5    0.65564E+02
.224E+02        6    0.59829E+02
.224E+02        7    0.55578E+02
.224E+02        8    0.52737E+02
.224E+02        9    0.51094E+02
.224E+02       10    0.50319E+02
.224E+02       11    0.50000E+02


.231E+02        1    0.10000E+03
.231E+02        2    0.90567E+02
.231E+02        3    0.81570E+02
.231E+02        4    0.73400E+02
.231E+02        5    0.66368E+02
.231E+02        6    0.60673E+02
.231E+02        7    0.56379E+02
.231E+02        8    0.53418E+02
.231E+02        9    0.51588E+02
.231E+02       10    0.50578E+02
.231E+02       11    0.50000E+02


.238E+02        1    0.10000E+03
.238E+02        2    0.90814E+02
.238E+02        3    0.82040E+02
.238E+02        4    0.74046E+02
.238E+02        5    0.67127E+02
.238E+02        6    0.61470E+02
.238E+02        7    0.57136E+02
.238E+02        8    0.54061E+02
.238E+02        9    0.52054E+02
.238E+02       10    0.50823E+02
.238E+02       11    0.50000E+02


.245E+02        1    0.10000E+03
.245E+02        2    0.91048E+02
.245E+02        3    0.82484E+02
.245E+02        4    0.74657E+02
.245E+02        5    0.67844E+02
.245E+02        6    0.62222E+02
.245E+02        7    0.57851E+02
.245E+02        8    0.54668E+02
.245E+02        9    0.52495E+02
.245E+02       10    0.51055E+02
.245E+02       11    0.50000E+02


.252E+02        1    0.10000E+03
.252E+02        2    0.91268E+02
.252E+02        3    0.82903E+02
.252E+02        4    0.75233E+02
.252E+02        5    0.68521E+02
.252E+02        6    0.62933E+02
.252E+02        7    0.58526E+02
.252E+02        8    0.55242E+02
.252E+02        9    0.52912E+02
.252E+02       10    0.51274E+02
.252E+02       11    0.50000E+02


.259E+02        1    0.10000E+03
.259E+02        2    0.91476E+02
.259E+02        3    0.83298E+02
.259E+02        4    0.75777E+02
.259E+02        5    0.69160E+02
.259E+02        6    0.63604E+02
.259E+02        7    0.59164E+02
.259E+02        8    0.55784E+02
.259E+02        9    0.53305E+02
.259E+02       10    0.51481E+02
.259E+02       11    0.50000E+02


.266E+02        1    0.10000E+03
.266E+02        2    0.91673E+02
.266E+02        3    0.83671E+02
.266E+02        4    0.76290E+02
.266E+02        5    0.69763E+02
.266E+02        6    0.64238E+02
.266E+02        7    0.59767E+02
.266E+02        8    0.56296E+02
.266E+02        9    0.53677E+02
.266E+02       10    0.51676E+02
.266E+02       11    0.50000E+02


.273E+02        1    0.10000E+03
.273E+02        2    0.91858E+02
.273E+02        3    0.84024E+02
.273E+02        4    0.76775E+02
.273E+02        5    0.70333E+02
.273E+02        6    0.64837E+02
.273E+02        7    0.60336E+02
.273E+02        8    0.56780E+02
.273E+02        9    0.54028E+02
.273E+02       10    0.51861E+02
.273E+02       11    0.50000E+02


.280E+02        1    0.10000E+03
.280E+02        2    0.92033E+02
.280E+02        3    0.84357E+02
.280E+02        4    0.77233E+02
.280E+02        5    0.70871E+02
.280E+02        6    0.65402E+02
.280E+02        7    0.60873E+02
.280E+02        8    0.57237E+02
.280E+02        9    0.54360E+02
.280E+02       10    0.52035E+02
.280E+02       11    0.50000E+02


.287E+02        1    0.10000E+03
.287E+02        2    0.92198E+02
.287E+02        3    0.84671E+02
.287E+02        4    0.77665E+02
.287E+02        5    0.71379E+02
.287E+02        6    0.65936E+02
.287E+02        7    0.61380E+02
.287E+02        8    0.57668E+02
.287E+02        9    0.54674E+02
.287E+02       10    0.52200E+02
.287E+02       11    0.50000E+02


.294E+02        1    0.10000E+03
.294E+02        2    0.92354E+02
.294E+02        3    0.84967E+02
.294E+02        4    0.78074E+02
.294E+02        5    0.71858E+02
.294E+02        6    0.66440E+02
.294E+02        7    0.61860E+02
.294E+02        8    0.58076E+02
.294E+02        9    0.54970E+02
.294E+02       10    0.52356E+02
.294E+02       11    0.50000E+02


.301E+02        1    0.10000E+03
.301E+02        2    0.92501E+02
.301E+02        3    0.85247E+02
.301E+02        4    0.78459E+02
.301E+02        5    0.72311E+02
.301E+02        6    0.66916E+02
.301E+02        7    0.62312E+02
.301E+02        8    0.58461E+02
.301E+02        9    0.55249E+02
.301E+02       10    0.52503E+02
.301E+02       11    0.50000E+02


.308E+02        1    0.10000E+03
.308E+02        2    0.92640E+02
.308E+02        3    0.85512E+02
.308E+02        4    0.78823E+02
.308E+02        5    0.72739E+02
.308E+02        6    0.67366E+02
.308E+02        7    0.62740E+02
.308E+02        8    0.58825E+02
.308E+02        9    0.55513E+02
.308E+02       10    0.52641E+02
.308E+02       11    0.50000E+02


.315E+02        1    0.10000E+03
.315E+02        2    0.92772E+02
.315E+02        3    0.85762E+02
.315E+02        4    0.79167E+02
.315E+02        5    0.73143E+02
.315E+02        6    0.67790E+02
.315E+02        7    0.63144E+02
.315E+02        8    0.59168E+02
.315E+02        9    0.55763E+02
.315E+02       10    0.52773E+02
.315E+02       11    0.50000E+02


.322E+02        1    0.10000E+03
.322E+02        2    0.92896E+02
.322E+02        3    0.85998E+02
.322E+02        4    0.79491E+02
.322E+02        5    0.73524E+02
.322E+02        6    0.68191E+02
.322E+02        7    0.63525E+02
.322E+02        8    0.59492E+02
.322E+02        9    0.55999E+02
.322E+02       10    0.52896E+02
.322E+02       11    0.50000E+02


.329E+02        1    0.10000E+03
.329E+02        2    0.93013E+02
.329E+02        3    0.86220E+02
.329E+02        4    0.79798E+02
.329E+02        5    0.73885E+02
.329E+02        6    0.68570E+02
.329E+02        7    0.63885E+02
.329E+02        8    0.59799E+02
.329E+02        9    0.56221E+02
.329E+02       10    0.53013E+02
.329E+02       11    0.50000E+02


.336E+02        1    0.10000E+03
.336E+02        2    0.93123E+02
.336E+02        3    0.86431E+02
.336E+02        4    0.80087E+02
.336E+02        5    0.74225E+02
.336E+02        6    0.68928E+02
.336E+02        7    0.64225E+02
.336E+02        8    0.60088E+02
.336E+02        9    0.56431E+02
.336E+02       10    0.53124E+02
.336E+02       11    0.50000E+02


.343E+02        1    0.10000E+03
.343E+02        2    0.93228E+02
.343E+02        3    0.86629E+02
.343E+02        4    0.80361E+02
.343E+02        5    0.74546E+02
.343E+02        6    0.69266E+02
.343E+02        7    0.64546E+02
.343E+02        8    0.60361E+02
.343E+02        9    0.56630E+02
.343E+02       10    0.53228E+02
.343E+02       11    0.50000E+02


.350E+02        1    0.10000E+03
.350E+02        2    0.93326E+02
.350E+02        3    0.86817E+02
.350E+02        4    0.80619E+02
.350E+02        5    0.74849E+02
.350E+02        6    0.69585E+02
.350E+02        7    0.64850E+02
.350E+02        8    0.60619E+02
.350E+02        9    0.56817E+02
.350E+02       10    0.53327E+02
.350E+02       11    0.50000E+02


.357E+02        1    0.10000E+03
.357E+02        2    0.93420E+02
.357E+02        3    0.86994E+02
.357E+02        4    0.80862E+02
.357E+02        5    0.75136E+02
.357E+02        6    0.69886E+02
.357E+02        7    0.65136E+02
.357E+02        8    0.60863E+02
.357E+02        9    0.56994E+02
.357E+02       10    0.53420E+02
.357E+02       11    0.50000E+02


.364E+02        1    0.10000E+03
.364E+02        2    0.93507E+02
.364E+02        3    0.87161E+02
.364E+02        4    0.81093E+02
.364E+02        5    0.75407E+02
.364E+02        6    0.70170E+02
.364E+02        7    0.65407E+02
.364E+02        8    0.61093E+02
.364E+02        9    0.57161E+02
.364E+02       10    0.53508E+02
.364E+02       11    0.50000E+02


.371E+02        1    0.10000E+03
.371E+02        2    0.93590E+02
.371E+02        3    0.87319E+02
.371E+02        4    0.81310E+02
.371E+02        5    0.75662E+02
.371E+02        6    0.70439E+02
.371E+02        7    0.65662E+02
.371E+02        8    0.61310E+02
.371E+02        9    0.57319E+02
.371E+02       10    0.53591E+02
.371E+02       11    0.50000E+02


.378E+02        1    0.10000E+03
.378E+02        2    0.93669E+02
.378E+02        3    0.87468E+02
.378E+02        4    0.81515E+02
.378E+02        5    0.75903E+02
.378E+02        6    0.70693E+02
.378E+02        7    0.65903E+02
.378E+02        8    0.61515E+02
.378E+02        9    0.57468E+02
.378E+02       10    0.53669E+02
.378E+02       11    0.50000E+02


.385E+02        1    0.10000E+03
.385E+02        2    0.93743E+02
.385E+02        3    0.87609E+02
.385E+02        4    0.81709E+02
.385E+02        5    0.76131E+02
.385E+02        6    0.70932E+02
.385E+02        7    0.66131E+02
.385E+02        8    0.61709E+02
.385E+02        9    0.57609E+02
.385E+02       10    0.53743E+02
.385E+02       11    0.50000E+02


.392E+02        1    0.10000E+03
.392E+02        2    0.93813E+02
.392E+02        3    0.87742E+02
.392E+02        4    0.81892E+02
.392E+02        5    0.76346E+02
.392E+02        6    0.71158E+02
.392E+02        7    0.66347E+02
.392E+02        8    0.61892E+02
.392E+02        9    0.57742E+02
.392E+02       10    0.53813E+02
.392E+02       11    0.50000E+02


.399E+02        1    0.10000E+03
.399E+02        2    0.93879E+02
.399E+02        3    0.87868E+02
.399E+02        4    0.82065E+02
.399E+02        5    0.76550E+02
.399E+02        6    0.71372E+02
.399E+02        7    0.66550E+02
.399E+02        8    0.62065E+02
.399E+02        9    0.57868E+02
.399E+02       10    0.53879E+02
.399E+02       11    0.50000E+02


.406E+02        1    0.10000E+03
.406E+02        2    0.93941E+02
.406E+02        3    0.87986E+02
.406E+02        4    0.82228E+02
.406E+02        5    0.76742E+02
.406E+02        6    0.71574E+02
.406E+02        7    0.66742E+02
.406E+02        8    0.62228E+02
.406E+02        9    0.57986E+02
.406E+02       10    0.53941E+02
.406E+02       11    0.50000E+02


.413E+02        1    0.10000E+03
.413E+02        2    0.94000E+02
.413E+02        3    0.88098E+02
.413E+02        4    0.82382E+02
.413E+02        5    0.76923E+02
.413E+02        6    0.71765E+02
.413E+02        7    0.66923E+02
.413E+02        8    0.62382E+02
.413E+02        9    0.58098E+02
.413E+02       10    0.54000E+02
.413E+02       11    0.50000E+02


.420E+02        1    0.10000E+03
.420E+02        2    0.94056E+02
.420E+02        3    0.88204E+02
.420E+02        4    0.82528E+02
.420E+02        5    0.77094E+02
.420E+02        6    0.71944E+02
.420E+02        7    0.67094E+02
.420E+02        8    0.62528E+02
.420E+02        9    0.58204E+02
.420E+02       10    0.54056E+02
.420E+02       11    0.50000E+02


.427E+02        1    0.10000E+03
.427E+02        2    0.94108E+02
.427E+02        3    0.88304E+02
.427E+02        4    0.82666E+02
.427E+02        5    0.77256E+02
.427E+02        6    0.72114E+02
.427E+02        7    0.67256E+02
.427E+02        8    0.62666E+02
.427E+02        9    0.58304E+02
.427E+02       10    0.54108E+02
.427E+02       11    0.50000E+02


.434E+02        1    0.10000E+03
.434E+02        2    0.94158E+02
.434E+02        3    0.88398E+02
.434E+02        4    0.82795E+02
.434E+02        5    0.77408E+02
.434E+02        6    0.72275E+02
.434E+02        7    0.67408E+02
.434E+02        8    0.62795E+02
.434E+02        9    0.58398E+02
.434E+02       10    0.54158E+02
.434E+02       11    0.50000E+02


.441E+02        1    0.10000E+03
.441E+02        2    0.94205E+02
.441E+02        3    0.88487E+02
.441E+02        4    0.82918E+02
.441E+02        5    0.77552E+02
.441E+02        6    0.72427E+02
.441E+02        7    0.67552E+02
.441E+02        8    0.62918E+02
.441E+02        9    0.58487E+02
.441E+02       10    0.54205E+02
.441E+02       11    0.50000E+02


.448E+02        1    0.10000E+03
.448E+02        2    0.94249E+02
.448E+02        3    0.88571E+02
.448E+02        4    0.83034E+02
.448E+02        5    0.77689E+02
.448E+02        6    0.72570E+02
.448E+02        7    0.67689E+02
.448E+02        8    0.63034E+02
.448E+02        9    0.58571E+02
.448E+02       10    0.54249E+02
.448E+02       11    0.50000E+02


.455E+02        1    0.10000E+03
.455E+02        2    0.94291E+02
.455E+02        3    0.88651E+02
.455E+02        4    0.83143E+02
.455E+02        5    0.77817E+02
.455E+02        6    0.72705E+02
.455E+02        7    0.67817E+02
.455E+02        8    0.63143E+02
.455E+02        9    0.58651E+02
.455E+02       10    0.54291E+02
.455E+02       11    0.50000E+02


.462E+02        1    0.10000E+03
.462E+02        2    0.94330E+02
.462E+02        3    0.88726E+02
.462E+02        4    0.83246E+02
.462E+02        5    0.77939E+02
.462E+02        6    0.72833E+02
.462E+02        7    0.67939E+02
.462E+02        8    0.63246E+02
.462E+02        9    0.58726E+02
.462E+02       10    0.54330E+02
.462E+02       11    0.50000E+02


.469E+02        1    0.10000E+03
.469E+02        2    0.94367E+02
.469E+02        3    0.88797E+02
.469E+02        4    0.83344E+02
.469E+02        5    0.78053E+02
.469E+02        6    0.72953E+02
.469E+02        7    0.68053E+02
.469E+02        8    0.63344E+02
.469E+02        9    0.58797E+02
.469E+02       10    0.54367E+02
.469E+02       11    0.50000E+02


.476E+02        1    0.10000E+03
.476E+02        2    0.94403E+02
.476E+02        3    0.88864E+02
.476E+02        4    0.83436E+02
.476E+02        5    0.78162E+02
.476E+02        6    0.73067E+02
.476E+02        7    0.68162E+02
.476E+02        8    0.63436E+02
.476E+02        9    0.58864E+02
.476E+02       10    0.54403E+02
.476E+02       11    0.50000E+02


.483E+02        1    0.10000E+03
.483E+02        2    0.94436E+02
.483E+02        3    0.88927E+02
.483E+02        4    0.83523E+02
.483E+02        5    0.78264E+02
.483E+02        6    0.73174E+02
.483E+02        7    0.68264E+02
.483E+02        8    0.63523E+02
.483E+02        9    0.58927E+02
.483E+02       10    0.54436E+02
.483E+02       11    0.50000E+02


.490E+02        1    0.10000E+03
.490E+02        2    0.94467E+02
.490E+02        3    0.88987E+02
.490E+02        4    0.83605E+02
.490E+02        5    0.78360E+02
.490E+02        6    0.73276E+02
.490E+02        7    0.68360E+02
.490E+02        8    0.63605E+02
.490E+02        9    0.58987E+02
.490E+02       10    0.54467E+02
.490E+02       11    0.50000E+02


.497E+02        1    0.10000E+03
.497E+02        2    0.94497E+02
.497E+02        3    0.89043E+02
.497E+02        4    0.83683E+02
.497E+02        5    0.78452E+02
.497E+02        6    0.73372E+02
.497E+02        7    0.68452E+02
.497E+02        8    0.63683E+02
.497E+02        9    0.59043E+02
.497E+02       10    0.54497E+02
.497E+02       11    0.50000E+02


.504E+02        1    0.10000E+03
.504E+02        2    0.94525E+02
.504E+02        3    0.89096E+02
.504E+02        4    0.83756E+02
.504E+02        5    0.78538E+02
.504E+02        6    0.73462E+02
.504E+02        7    0.68538E+02
.504E+02        8    0.63756E+02
.504E+02        9    0.59096E+02
.504E+02       10    0.54525E+02
.504E+02       11    0.50000E+02


.511E+02        1    0.10000E+03
.511E+02        2    0.94551E+02
.511E+02        3    0.89147E+02
.511E+02        4    0.83825E+02
.511E+02        5    0.78619E+02
.511E+02        6    0.73548E+02
.511E+02        7    0.68619E+02
.511E+02        8    0.63825E+02
.511E+02        9    0.59147E+02
.511E+02       10    0.54551E+02
.511E+02       11    0.50000E+02


.518E+02        1    0.10000E+03
.518E+02        2    0.94576E+02
.518E+02        3    0.89194E+02
.518E+02        4    0.83891E+02
.518E+02        5    0.78696E+02
.518E+02        6    0.73629E+02
.518E+02        7    0.68696E+02
.518E+02        8    0.63891E+02
.518E+02        9    0.59194E+02
.518E+02       10    0.54576E+02
.518E+02       11    0.50000E+02


.525E+02        1    0.10000E+03
.525E+02        2    0.94600E+02
.525E+02        3    0.89239E+02
.525E+02        4    0.83952E+02
.525E+02        5    0.78768E+02
.525E+02        6    0.73705E+02
.525E+02        7    0.68768E+02
.525E+02        8    0.63952E+02
.525E+02        9    0.59239E+02
.525E+02       10    0.54600E+02
.525E+02       11    0.50000E+02


.532E+02        1    0.10000E+03
.532E+02        2    0.94622E+02
.532E+02        3    0.89281E+02
.532E+02        4    0.84011E+02
.532E+02        5    0.78837E+02
.532E+02        6    0.73777E+02
.532E+02        7    0.68837E+02
.532E+02        8    0.64011E+02
.532E+02        9    0.59281E+02
.532E+02       10    0.54622E+02
.532E+02       11    0.50000E+02


.539E+02        1    0.10000E+03
.539E+02        2    0.94643E+02
.539E+02        3    0.89321E+02
.539E+02        4    0.84066E+02
.539E+02        5    0.78902E+02
.539E+02        6    0.73845E+02
.539E+02        7    0.68902E+02
.539E+02        8    0.64066E+02
.539E+02        9    0.59321E+02
.539E+02       10    0.54643E+02
.539E+02       11    0.50000E+02


.546E+02        1    0.10000E+03
.546E+02        2    0.94663E+02
.546E+02        3    0.89359E+02
.546E+02        4    0.84118E+02
.546E+02        5    0.78963E+02
.546E+02        6    0.73909E+02
.546E+02        7    0.68963E+02
